100	50	104	430	0.47012758255004883	158	0
100	50	54	228	0.35595250129699707	171	0
100	50	102	436	0.4664731025695801	162	0
100	50	108	444	0.6285827159881592	326	0
100	50	108	452	0.5649504661560059	185	0
100	50	107	480	0.8351054191589355	557	0
100	50	93	400	1.8883235454559326	1112	0
100	50	78	328	2.3670129776000977	1781	0
100	50	113	464	0.32346534729003906	166	0
100	50	100	426	1.5160534381866455	982	0
500	50	267	1142	6.524479627609253	2170	0
500	50	423	1770	2.9259674549102783	1014	0
500	50	290	1216	3.9250006675720215	17	0
500	50	389	1662	3.5335335731506348	330	0
500	50	474	2020	2.0324723720550537	123	0
500	50	292	1224	9.722492694854736	3322	0
500	50	743	3178	7.342150688171387	1141	0
500	50	421	1786	6.411734342575073	2002	0
500	50	380	1686	1.745823860168457	248	0
500	50	340	1426	2.9457926750183105	1172	0
1000	50	926	3892	5.21587347984314	897	0
1000	50	769	3202	31.072490692138672	11190	0
1000	50	976	4240	24.84626579284668	6574	0
1000	50	559	2388	4.897077560424805	1521	0
1000	50	818	3494	11.540710926055908	3091	0
1000	50	580	2446	3.5227348804473877	671	0
1000	50	584	2544	14.067307472229004	5198	0
1000	50	964	4052	5.836310386657715	2130	0
1000	50	534	2252	14.329225540161133	4472	0
1000	50	756	3214	11.43580150604248	4882	0
1500	50	1453	6252	26.088433027267456	4112	0
1500	50	1578	6694	40.672812700271606	1093	0
1500	50	1853	7834	16.59760546684265	54	0
1500	50	1287	5516	32.81206274032593	2541	0
1500	50	1036	4462	10.460674285888672	239	0
1500	50	1259	5368	7.950249433517456	253	0
1500	50	962	4102	15.588199377059937	1258	0
1500	50	948	4070	15.715915203094482	1226	0
1500	50	1209	5074	20.064631700515747	960	0
1500	50	1901	8018	26.875364542007446	348	0
2000	50	1586	6670	15.705056428909302	500	0
2000	50	1106	4712	25.227324724197388	3244	0
2000	50	1885	8042	29.2543523311615	118	0
2000	50	1909	8198	33.943159341812134	1234	0
2000	50	1239	5208	41.997605085372925	8212	0
2000	50	1385	5918	35.39302110671997	568	0
2000	50	1656	7000	36.593791007995605	2605	0
2000	50	1022	4306	71.21158599853516	5534	0
2000	50	1066	4482	10.067448616027832	523	0
2000	50	1535	6568	12.437530279159546	2981	0
3000	50	1730	7398	27.763980627059937	4252	0
3000	50	1890	8060	28.007391452789307	1032	0
3000	50	3566	15300	50.26798987388611	1301	0
3000	50	1685	7144	45.39921808242798	2323	0
3000	50	3166	13396	28.08882188796997	2156	0
3000	50	1771	7572	40.95279788970947	2243	0
3000	50	1885	7996	23.120439291000366	848	0
3000	50	1881	7880	51.06390738487244	2221	0
3000	50	3059	13062	82.80504393577576	7007	0
3000	50	1904	8226	53.49036431312561	6722	0
4000	50	2673	11380	91.57789349555969	6749	0
4000	50	2024	8590	14.229743003845215	1139	0
4000	50	3423	14648	37.72837805747986	671	0
4000	50	5819	24700	78.63279342651367	1130	0
4000	50	3263	13898	88.61772990226746	10256	0
4000	50	2062	8714	63.52577257156372	2752	0
